YMCA Kid's Place- Almond,Child Care Center,550 Almond Ave,Los Altos,CA,94024,4083516465
Jenkins Foster Family Home,Family Child Care Home,N/A,Menifee,CA,92584,9517953010
Weaver Elementary Extended Day Care,Child Care Center,11872 Wembley Road,Los Alamitos,CA,90720,5627994700
Presbyterian Preschool,Child Care Center,1546 Pacific Ave,Santa Rosa,CA,95404,7075427396
Gogunska Family Child Care,Family Child Care Home,N/A,Los Angeles,CA,90046,3237023796
Nguyen Family Child Care,Family Child Care Home,N/A,Reseda,CA,91335,8189430371
Good Steward Day Care,Child Care Center,9229 Utica Ave #160,Rancho Cucamonga,CA,92730,9099480016
YMCA-Terrel,Child Care Center,5925 Pearl Ave,San Jose,CA,95136,4083516465
Vivas-Vogel Family Child Care,Family Child Care Home,N/A,Azusa,CA,91702,6268158786
Discovery Isle Child Development Center ,Child Care Center,3791 Oceanic Way,Oceanside,CA,92056,7604333911
Genesis Family Childcare,Family Child Care Home,N/A,Paso Robles,CA,93446,8052864209
Kathy's Day Care,Family Child Care Home,N/A,Palo Alto,CA,94303,6508559351
"Falcon, Ysamel",Family Child Care Home,N/A,Fremont,CA,94555,5107938788
West End YMCA - Chino Branch,Child Care Center,4980 Riverside Dr.,Chino,CA,91710,9095903583
Camarillo Progressive Montessori School,Child Care Center,4451 E. Las Posas Rd.,Camarillo,CA,93010,8054841460
"Sandoval, Maria Family Child Care",Family Child Care Home,N/A,San Diego,CA,92154,6196626003
Mary Star of the Sea Preschool,Child Care Center,717 S. Cabrillo Ave,San Pedro,CA,90731,3108333541
STAR Education,Child Care Center,7050 Franklin School Rd.,Loomis,CA,95650,9166600610
Lou & Ed's Day Care,Family Child Care Home,N/A,Santee,CA,92071,6195620509
Romero Family Child Care,Family Child Care Home,N/A,Downey,CA,90241,5628061435
Children's Cottage Preschool,Child Care Center,1078 East Ave,Napa,CA,94559,7072243825
"Parada, Layvanh Family Child Care",Family Child Care Home,N/A,San Diego,CA,92104,6195194626
Maria Montessori School,Child Care Center,4544 Pocahontas Ave,San Diego,CA,92117,8582709350
Susie Q's Daycare,Family Child Care Home,N/A,La Mesa,CA,91942,6195890870
Cynthia's Child Development Home,Family Child Care Home,N/A,San Diego,CA,92124,8585395497
Eva Rocha,Family Child Care Home,N/A,Salinas,CA,93906,8314438534
Little School House Inc.,Child Care Center,1281 Edwards Avenue,Santa Rosa,CA,95401,7075288118
Kids Academy,Family Child Care Home,N/A,San Diego,CA,92117,8587379388
Franklin Child Development Center,Child Care Center,4006 Hood Franklin Road,Elk Grove,CA,95757,9166844061
A. Bunger Baby Daycare,Family Child Care Home,N/A,Lincoln,CA,95648,9164087105
Daisy's Daycare,Family Child Care Home,N/A,Sacramento,CA,95835,9164194306
Lisa Brown Family Child Care,Family Child Care Home,N/A,Spring Valley,CA,91977,6199723724
Chavira Family Daycare,Family Child Care Home,N/A,Madera,CA,93637,5596753700
Happy Honey Bee Kids,Family Child Care Home,N/A,San Diego,CA,92114,6197345238
Little Angels Child Development Center,Child Care Center,406 I Street,Chula Vista,CA,91910,6196215695
Bramwell Family Child Care,Family Child Care Home,N/A,Moreno Valley,CA,92551,9514880095
Leap Into Learning Childcare,Family Child Care Home,N/A,Suisun City,CA,94585,7074221375
Kidz R Us Daycare,Child Care Center,14215 Tuolumne Rd.,Sonora,CA,95370,2095329992
Elsa Thrower,Family Child Care Home,N/A,Sacramento,CA,95835,5109785277
"Carter, Deleshea & Boyd, Mariah FCC",Family Child Care Home,N/A,San Diego,CA,92139,6196027008
Lil Guys and Gals Childcare,Family Child Care Home,N/A,Lemoore,CA,93245,5594235825
West Hills Montessori,Child Care Center,24373 Vanowen St,West Hills,CA,91307,8187020818
Kingston Academy,Child Care Center,6048 Etiwanda Ave,Mira Loma,CA,91752,9516814182
Brighten Academy Preschool,Child Care Center,1825 Austin Avenue,Clovis,CA,93611,5592941310
Sherree Rodriguez,Family Child Care Home,N/A,Oceanside,CA,92058,7602240574
Arrow Montessori School - San Dimas,Child Care Center,818 W. Gladstone St,San Dimas,CA,91773,9095990025
Prestige Preschool Academy,Child Care Center,3098 Macon Dr.,Sacramento,CA,95835,9162857700
"Millan, Romualda & Cassandra Family",Family Child Care Home,N/A,El Cajon,CA,92019,6194406599
Grow Smart Children's Academy,Child Care Center,6271 Jackson Drive,San Diego,CA,92119,6194640305
Melinda Heights Elementary School,Child Care Center,21011 Rancho Trabuco,Rancho Santa Margarita,CA,92688,9494602701
Martha Esparza,Family Child Care Home,N/A,Long Beach,CA,90504,5627393436
Hernandez FCC AKA Little Maeg's Childcare,Family Child Care Home,N/A,Oxnard,CA,93036,8057949661
"Cordova, Marisela Family Child Care",Family Child Care Home,N/A,Chula Vista,CA,91913,6197790961
Yuki Minami,Family Child Care Home,N/A,Garden Grove,CA,92841,7146388391
"A Child's Way, An Early Learning Center",Child Care Center,701 Paloma Ave,Burlingame,CA,94010,6503432630
Harper Family Child Care,Family Child Care Home,N/A,Perris,CA,92570,9519432305
Childtime Children's Center (Fresno),Child Care Center,214 N. Clark,Fresno,CA,93701,5594450216
Ascension Lutheran Preschool,Child Care Center,1142 N. Midway Dr.,Escondido,CA,92027,7607474276
"Padrick, Dorothea Family Day Care",Family Child Care Home,N/A,San Diego,CA,92114,6192625360
Julie Burke,Family Child Care Home,N/A,Galt,CA,95632,2097441319
"Smith, Catherine Family Child Care",Family Child Care Home,N/A,San Diego,CA,92126,8649091454
"Williams,  Ashley Family Child Care",Family Child Care Home,N/A,San Diego,CA,92124,2292914131
"Weil, Babette & Sarah Family Child Care",Family Child Care Home,N/A,San Diego,CA,92126,8586103875
Magallanes Family Child Care,Family Child Care Home,N/A,Moreno Valley,CA,92553,9512142452
"Sanchez, Martina Family Child Care",Family Child Care Home,N/A,San Diego,CA,92154,6194232621
Rocio Arango,Child Care Center,3 Jay Court,Pleasanton,CA,94566,4082031308
"Hudson, Holly Family Child Care",Family Child Care Home,N/A,San Diego,CA,92124,8103588818
Magic Hours Childrens' Center,Child Care Center,8330 Westmore Rd,San Diego,CA,92126,8582718383
Little Oaks School,Child Care Center,102 N. Skyline Drive,Thousand Oaks,CA,91361,8054955513
Merryhill School-Rocklin,Child Care Center,4149 Rocklin Rd,Rockline,CA,95677,9166244511
"Alvarez, Veronica & Juan Family Child",Family Child Care Home,N/A,Lemon Grove,CA,91945,6198259926
"Little Blossom Montessori School, Inc.",Child Care Center,2075 Arena Blvd.,Sacramento,CA,95834,9165150550
Dora Juarez Family Child Care,Family Child Care Home,N/A,San Diego,CA,92115,6192658241
A Place To Grow Montessori,Child Care Center,3535 S. Akers,Visalia,CA,93277,5596273535
"Duarte, Paola Family Child Care",Family Child Care Home,N/A,Chula Vista,CA,91913,6194213909
"Kelly, Debbie Family Day Care",Family Child Care Home,N/A,Spring Valley,CA,91977,6194759140
"McBath, Audrey Family Child Care",Family Child Care Home,N/A,El Cajon,CA,92021,6199566777
"Tanguay, Theresa Family Child Care",Family Child Care Home,N/A,Ramona,CA,92065,7607875703
Dela Cruz Eden Family Childcare,Family Child Care Home,N/A,San Diego,CA,92126,8585669342
Mills Family Daycare,Family Child Care Home,N/A,San Pedro,CA,90731,3108310966
Grove Garden 1st Preschool,Child Care Center,8456 Garden Grove Rd,Garden Grove,CA,92844,7145378900
Torres Family Child Care,Family Child Care Home,N/A,Temecula,CA,92592,9512349226
Park Village ESS,Child Care Center,7934 Park Village Rd,San Diego,CA,92129,8585212800
Rainbow Children's Center,Child Care Center,9817 'A' Baseline Rd.,Rancho Cucamonga,CA,91730,9094845797
Teesha Miller,Family Child Care Home,N/A,Carmichael,CA,95608,9169440069
Sharon Family Child Care,Family Child Care Home,N/A,El Cajon,CA,92020,6199711485
North City Preschool,Child Care Center,11717 Poway Rd.,Poway,CA,92064,8587484678
Price Family Child Care,Family Child Care Home,N/A,San Bernardino,CA,92407,9098800316
A+ Academics Preschool,Child Care Center,1934 G Street,Modesto,CA,95354,2095448194
"Gallegos, Maria Family Child Care",Family Child Care Home,N/A,National City,CA,91950,6197735173
Angelica Lopez,Family Child Care Home,N/A,San Diego,CA,92105,6194368125
Diego Family Child Care,Family Child Care Home,N/A,Los Angeles,CA,90044,3232423855
"Christensen, Laura Family Child Care",Family Child Care Home,N/A,San Diego,CA,92117,8583360519
My Super Sweet Family Child Care,Family Child Care Home,N/A,National City,CA,91950,6192743322
Christa Ketchum Family Child Care,Family Child Care Home,N/A,Loyalton,CA,96118,5309930226
Ramirez Family Child Care,Family Child Care Home,N/A,Murrieta,CA,92562,7608058369
Courtney Parker,Family Child Care Home,N/A,San Diego,CA,92124,4048892037
Los Alamitos Child Development Ctr-Rossmoor Site,Child Care Center,3272 Shakespeare Drive,Los Alamitos,CA,90720,5627994700
Early Works Child Development Center,Child Care Center,31765 Temecula Pkwy,Temecula,CA,92592,9516945132
"Wiley, Cathy Family Child Care",Family Child Care Home,N/A,San Marcos,CA,92069,7607442782
Cook Family Child Care,Family Child Care Home,N/A,Winchester,CA,92596,9512233001
Busy Bees Child Development Center ,Child Care Center,561 Third Avenue,Chula Vista,CA,91910,6195732970
"Shiraishi, Sara Family Child Care",Family Child Care Home,N/A,Chula Vista,CA,91913,7605500319
American Martial Arts Academy,Child Care Center,1313 E. Los Angeles Ave,Simi Valley,CA,93065,8055275508
Kimberly Shelton Family Child Care,Family Child Care Home,N/A,Valley Center,CA,92082,7607519623
Patterson Unified School District After School,Child Care Center,1320 Henley Parkway,Patterson,CA,95363,2098924770
Mi Casita Daycare,Family Child Care Home,N/A,San Diego,CA,92154,6199204027
Ever Learing Day Care,Family Child Care Home,N/A,San Diego,CA,92154,6198238093
Rainbow School,Child Care Center,5689 Hollister Ave Suite C,Goleta,CA,93117,8059644511
"Sandoval, Linda Family Child Care",Family Child Care Home,N/A,San Diego,CA,92115,6192789899
YMCA of Superior California,Child Care Center,1300 College St,Woodland,CA,95695,5306621086
KinderCare Learning Center LLC,Child Care Center,295 S Lexington Dr,Folsom,CA,95630,9169836169
Athanasia Brown,Family Child Care Home,N/A,Dale City,CA,94015,6507555508
Poway Unified School District - Willow Grove Elementary School ESS Program,Child Care Center,14727 Via Azul,San Diego,CA,92127,8585212800
Gonzalez Family Childcare Inc.,Family Child Care Home,N/A,North Hills,CA,91343,8188105787
Espinoza Family Child Care,Family Child Care Home,N/A,Oxnard,CA,93036,8053515967
Hortencia Andrade,Family Child Care Home,N/A,Watsonville,CA,95076,8317241732
Mrs. Devyn's Daycare,Family Child Care Home,N/A,Fallbrook,CA,92028,7605210736
Napa Valley Montessori Learning Center,Child Care Center,"120 W American Canyon Road, M-11",American Canyon,CA,94503,7076477178
"Garcia, Yessica Family Child Care",Family Child Care Home,N/A,National City,CA,91950,6194337597
Bethanie Coggins,Family Child Care Home,N/A,San Diego,CA,92110,8057602964
Tiny Thinkers School,Child Care Center,15737 Parthenia St.,North Hills,CA,91343,8188922655
Pauba Valley BASES,Child Care Center,33125 Regina Drive,Temecula,CA,92592,9515067061
JUMP Preschool Inc,Child Care Center,3327 Kenora Dr.,Spring Valley,CA,91977,6193031541
Brighton Schools - Natoma Station,Child Care Center,405 Natoma Station Drive,Folsom,CA,95630,9169852222
St. Luke's Preschool and Nursery,Child Care Center,515 Second St.,Woodland,CA,95695,5304021607
El Rancho Nursery School,Child Care Center,5636 El Camino Ave,Carmichael,CA,95608,9164828656
Gina's Bluebird Daycare,Family Child Care Home,N/A,San Diego,CA,92120,6193151373
Dahlia Taylor Family Day Care,Family Child Care Home,N/A,San Diego,CA,92105,6192646076
Hanley Family Child Care,Family Child Care Home,N/A,Long Beach,CA,90805,5622560627
Tender Loving Care,Child Care Center,2324 Parker Avenue,Tracy,CA,95376,2098359088
"Rose, Sandra",Family Child Care Home,N/A,Placerville,CA,95667,5306429060
"Richter, Angela Family Child Care",Family Child Care Home,N/A,Spring Valley,CA,91977,6194342940
Tender Hearts Childcare Center,Child Care Center,2118 Woodland Ave,Modesto,CA,95358,2095505930
Abby Reinke BASES,Child Care Center,43802 Sunny Meadows Drive,Temecula,CA,92592,9515067061
Alamos BASES,Child Care Center,38200 Pacific Park Drive,Murrieta,CA,92563,9515067061
Barnett BASES,Child Care Center,39925 Harveston Drive,Temecula,CA,92591,9515067061
Crowne Hill BASES,Child Care Center,33530 Old Kent Road,Temecula,CA,92592,9515067061
French Valley BASES,Child Care Center,36680 Cady Road,Winchester,CA,92596,9515067061
Nicolas Valley BASES,Child Care Center,39600 North General Kearney,Temecula,CA,92591,9515067061
Temecula Valley Unified School District- Rancho BASES,Child Care Center,31530 La Serena Way,Temecula,CA,92591,9515067061
"Noorwala, Rubina Family Child Care",Family Child Care Home,N/A,San Diego,CA,92124,8582776052
Crown Preschool,Child Care Center,199 6th Street,Coronado,CA,92118,6195226085
"Passalacqua, Mary Famaily Child Care",Family Child Care Home,N/A,Fallbrook,CA,92028,7607310400
Kids Adventure Learning Center,Child Care Center,1834 Valencia Dr.,Fullerton,CA,92833,7145257377
"Hartung, Linda Family Day Care",Family Child Care Home,N/A,Ramona,CA,92065,7607898570
"Luna, Yvonne Family Child Care",Family Child Care Home,N/A,Chula Vista,CA,91913,6199540607
South Bay Family YMCA - Enrique ,Child Care Center,1650 Exploration Falls,Chula Vista,CA,91915,6194219622
Little Red School House,Child Care Center,4601 Fruitvale Ave,Bakersfield,CA,93308,6615882227
"Brown, Felicia",Family Child Care Home,N/A,Manteca,CA,95337,2098247971
St. Basil's Preschool,Child Care Center,1225 Tuolumne St.,Vallejo,CA,94591,7076425966
Yucaipa Christian Preschool,Child Care Center,34968 Ave H,Yucaipa,CA,92399,9097976814
"Weinman, Moira Family Day Care",Family Child Care Home,N/A,Lemon Grove,CA,91945,6194694025
"Carpenter, Charlene Family Day Care",Family Child Care Home,N/A,San Diego,CA,92126,8585782514
Bell Family Child Care,Family Child Care Home,N/A,Murrieta,CA,92563,8584427523
Phillips Family Child Care,Family Child Care Home,N/A,Menifee,CA,92584,9516636882
Eagles Nest,Child Care Center,14340 Valley View Avenue,La Mirada,CA,90638,5629448381
Chilo's Daycare,Family Child Care Home,N/A,South San Francisco,CA,94080,6505158943
Alvarado Family Child Care,Family Child Care Home,N/A,LOS ANGELES,CA,90011,3232339364
Kavod Elementary Charter School,Child Care Center,3201 Marathon Drive,San Diego,CA,92123,8582279450
International Pre-School and Kindergarten,Child Care Center,5935 Winchester St.,San Diego,CA,92139,6194792410
Rainbow Rising - Westpark,Child Care Center,25 San Carlo,Irvine,CA,92614,9492521657
TLC Preschool,Child Care Center,11240 Clairemont Mesa Blvd,San Diego,CA,92124,8582927446
Cornerstone Christian School,Child Care Center,34570 Monte Vista Drive,Wildomar,CA,92595,9516749381
A Child's Place ,Child Care Center,11223 11th Ave,Hesperia,CA,92345,7609498498
Shaner Family Childcare,Family Child Care Home,N/A,Lake Elsinore,CA,92530,9515824879
Poway Unified School District,Child Care Center,11775 Shoal Creek Drive,San Diego,CA,92128,8585212800
"Clark, Correna Family Child Care",Family Child Care Home,N/A,San Diego,CA,92110,6196109399
Gina and Me Day Care,Family Child Care Home,N/A,San Jose,CA,95111,4085317537
Little Ones Childrens Center,Child Care Center,301 Fulton Rd,Santarosa,CA,95401,7075788363
AB/CD Family Child Care,Family Child Care Home,N/A,Oceanside,CA,92057,7604537375
Montessori Childrens World,Child Care Center,14209 Edwards St,Westminster,CA,92683,7148944924
"Jacobson, Joelette",Family Child Care Home,N/A,Colfax,CA,95713,5303686137
MerryHill School- Calvine Preschool,Child Care Center,9036 Calvine Road,Sacramento,CA,95829,9166897322
Cordova Community Preschool,Child Care Center,2451 Zinfandel Drive,Rancho Cordova,CA,95670,9166355086
Play 'N' Learn Preschool,Child Care Center,495-505 Massar Ave,San Jose,CA,95116,4082595736
KCE Champions LLC @ Arnold Adreani Elementary,Child Care Center,9926 Wildhawk West Drive,Sacrameneto,CA,95829,9164056094
Happy Lion Day Care Center,Child Care Center,2929 Castro Rd,San Pablo,CA,94806,5107349119
Intellichildren of San Marcos,Child Care Center,214 W San Marcos Blvd,San Marcos,CA,92069,7604710221
East County Family YMCA Golden,Child Care Center,7885 Golden Ave,Lemon Grove,CA,91945,6194629622
Hung's Family Child Care,Family Child Care Home,N/A,Alhambra,CA,91803,6267034323
Madriaga Family Child Care,Family Child Care Home,N/A,Canopa Park,CA,91304,8183482976
Tina Family Childcare,Family Child Care Home,N/A,San Diego,CA,92127,8588321173
Sotelo Family Child Care,Family Child Care Home,N/A,Murrieta,CA,92563,6196328963
Ashly Henderson,Family Child Care Home,N/A,Elk Grove,CA,95758,9168965122
Monica's Merry Playground Family Daycare,Family Child Care Home,N/A,Garden Grove,CA,92843,7144037399
Little Lamb Family Childcare,Family Child Care Home,N/A,Chula Vista,CA,91915,6192161352
Little Sprouts Family DayCare,Family Child Care Home,N/A,Brentwood,CA,94513,9255169278
Cloward Family Day Care,Family Child Care Home,N/A,Ramona,CA,92065,7607891161
Crystale Barajas,Family Child Care Home,N/A,Lincoln,CA,95648,9164095240
"Williams, Shavonne Family Child Care",Family Child Care Home,N/A,San Diego,CA,92114,6192526056
Ceniceros Family Child Care,Family Child Care Home,N/A,Moreno Valley,CA,92555,9513638040
Cross Roads Children's Center,Child Care Center,2372 Erringer Rd.,Simi Valley,CA,93065,8055262887
Mt. Erie Christian Academy,Child Care Center,504 S 47th St.,San Diego,CA,92113,6192631914
Little Sprouts Family Childcare,Family Child Care Home,N/A,escondido,CA,92027,7608770343
Beba's Daycare,Family Child Care Home,N/A,National City,CA,91950,6199204860
Tiny Toes Childcare,Family Child Care Home,N/A,Murrieta,CA,92562,9519701031
Dibbell Family Child Care,Family Child Care Home,N/A,Wildomar,CA,92595,9512402889
Lake Elsinore Unified School District Childcare,Child Care Center,23 Ponte Russo,Lake Elsinore,CA,92532,9512537055
Discovery Isle Child Development Center,Child Care Center,14521 Ted Williams Parkway,Poway,CA,92064,8587485600
Shank Family Child Care,Family Child Care Home,N/A,Murrieta,CA,92563,9512652369
"Fulton, Jamila Family Child Care",Family Child Care Home,N/A,San Diego,CA,92124,8588361564
Foothill Preschool,Child Care Center,315 East Foothill Boulevard,San Luis Obispo,CA,93405,8055436973
Day Care Fun 101,Family Child Care Home,N/A,El Cajon,CA,92021,6192190850
"Whitaker, Leondra Family Child Care",Family Child Care Home,N/A,Chula Vista,CA,91911,6196336414
Kidz Korner Preschool,Child Care Center,3396 Johnson Ave,San Luis Obispo,CA,93401,8055445194
Maria Yepez,Family Child Care Home,N/A,Escondido,CA,92029,7604890124
Sheela Hayat Home Daycare,Family Child Care Home,N/A,Monterey,CA,93940,8316491038
Auntie Lori's Family Child Care,Family Child Care Home,N/A,Encinitas,CA,92024,7604369171
Smith Family Child Care,Family Child Care Home,N/A,Poway,CA,92064,8586791105
"Villa, Ada Family Child Care",Family Child Care Home,N/A,Chula Vista,CA,91913,6199850003
"Sastoque, Elizabeth & Bonilla, Ana",Family Child Care Home,N/A,San Diego,CA,92126,8585255837
Foster Family Child Care,Family Child Care Home,N/A,Simi Valley,CA,93063,8055223172
Cano Family Child Care,Family Child Care Home,N/A,Los Angeles,CA,90016,3233947861
Alma Martinez,Family Child Care Home,N/A,Winchester,CA,92596,9516345517
Soto Family Child Care,Family Child Care Home,N/A,Menifee,CA,92584,9516798182
Kids & Care Preschool & Day Care Center,Child Care Center,9560 I Ave.,Hesperia,CA,92345,7609565000
La Petite Academy,Child Care Center,19860 Beach Blvd,Huntington Beach,CA,92648,7149620339
Maria Finete,Family Child Care Home,N/A,San Diego,CA,92117,8582749990
Sprouting Seeds Child Care,Family Child Care Home,N/A,South San Francisco,CA,94080,6509523537
Machado Family Child Care Home,Family Child Care Home,N/A,Petaluma,CA,94952,7077948444
Suaraz Claudia Maria Family Day Care,Family Child Care Home,N/A,San Diego,CA,92124,8585718590
Idalia Mellado,Family Child Care Home,N/A,Chula Vista,CA,91911,6196567902
Montessori Country Day II,Child Care Center,2802 Spafford St,Davis,CA,95618,5307535225
Chayna Bessette,Family Child Care Home,N/A,National City,CA,91950,7606104255
St Simon,Child Care Center,1840 Grant Road,Los Altos,CA,94024,6509689952
Sheppard's Flock Day Care,Family Child Care Home,N/A,Spring Valley,CA,91977,6197965437
Walnut Creek Christian Academy,Child Care Center,2335 Buena Vista Ave,Walnut Creek,CA,94597,9259351587
Lily Family Child Care,Family Child Care Home,N/A,Lemon Gove,CA,91945,6197877716
Precious Sprout,Family Child Care Home,N/A,Sacramento,CA,95835,9169172520
Lashton's Loving Child Care,Family Child Care Home,N/A,San Diego,CA,92123,8582551090
Ni-Ni's Loving Hands Child Care,Family Child Care Home,N/A,Suisun City,CA,94585,7074299001
Gloria Hurtado Family Child Care,Family Child Care Home,N/A,Escondido,CA,92026,7607411656
Adobe Christian Preschool,Child Care Center,2875 Adobe Road,Petaluma,CA,94954,7077627713
Del Mar Union School District - Ocean Air School ,Child Care Center,11444 Canter Heights Dr.,San Diego,CA,92130,8587930071
"Chandler, Shawn Family Day Care",Family Child Care Home,N/A,Lakeside,CA,92040,6195615128
"Juarez, Sandra Family Child Care",Family Child Care Home,N/A,Poway,CA,92064,6198508328
Sonshine Place Preschool,Child Care Center,19016 Highline Rd,Tehachapi,CA,93561,6618224375
Voracek Family Daycare,Family Child Care Home,N/A,Lancaster,CA,93536,6619400458
Trinity Lutheran Preschool/ TLC Preschool,Child Care Center,30470 Pauba Rd,Temecula,CA,92592,9516761492
Star Lincoln Crossing,Child Care Center,635 Groveland Ln,Lincoln,CA,95648,9164090797
Brighten Academy Preschool,Child Care Center,2016 Shaw Ave.,Clovis,CA,93611,5592998100
Strong Foundations Learning Center,Child Care Center,72400 La Canada Way,Thousand Palms,CA,92276,7603432163
Rosa's Daycare,Family Child Care Home,N/A,Sacramento,CA,95838,9169296354
Marconi Montessori School,Child Care Center,5736 North Ave,Carmichael,CA,95608,9165502354
Messy Munchkins Family Childcare,Family Child Care Home,N/A,San Diego,CA,92154,6192545444
Sanchez Family Day Care,Family Child Care Home,N/A,National City,CA,91950,6197994885
Poway Unified School District- Midland ESS,Child Care Center,13910 Midland Road,Poway,CA,92064,8585212800
Susan Sherwood Family Child Care,Family Child Care Home,N/A,Lakeside,CA,92040,6194635591
Sally A. Guzman,Family Child Care Home,N/A,Huntington Beach,CA,92647,7146509366
Brenda Cabrera,Child Care Center,2445 Whitmore Ave suite #130,Ceres,CA,95307,2095383912
Martin Robbie Family Child Care,Family Child Care Home,N/A,San Diego,CA,92126,8585662899
Garcia Family Child Care,Family Child Care Home,N/A,Oxnard,CA,93030,8054875070
TVUSD BASES-Red Hawk Elementary,Child Care Center,32045 Camino San Jose,Temecula,CA,92592,9515067061
TVUSD BASES-Helen Hunt Jackson,Child Care Center,32400 Camino San Dimas,Temecula,CA,92592,9515067061
Corpus Christi Preschool,Child Care Center,480 Corral Canyon Rd,Bonita,CA,91902,6194823956
Children of Life Academy,Child Care Center,880 Kuhn Dr,Chula Vista,CA,91914,6196560131
Happy Munchkins Academy,Family Child Care Home,N/A,San Diego,CA,92154,3609291430
"Parnell, Priscilla Family Day Care",Family Child Care Home,N/A,San Diego,CA,92139,6194704815
Helen Vazquez Family Child Care,Family Child Care Home,N/A,Merced,CA,95348,2092017427
Giant Step Learning Center,Child Care Center,758 St. Clair St,Costa Mesa,CA,92626,7145401775
Dina's Home Child Care,Family Child Care Home,N/A,San Diego,CA,92115,6198851191
Cherished Childhood Childcare,Family Child Care Home,N/A,Menifee,CA,92584,9514911665
Simi Valley Family YMCA - Big Springs,Child Care Center,3401 Big Springs Ave,Simi Valley,CA,93063,8055835338
Kerman Unified State Preschool,Child Care Center,14658 West F St.,Kerman,CA,93630,5598424505
Grow Smart Children's Academy- Spring Valley,Child Care Center,8738 Jamacha Blvd.,Spring Valley,CA,91977,6194797577
Hordagoda Family Child Care,Family Child Care Home,N/A,North Hills,CA,91343,8185711905
K & K's Family Day Care,Family Child Care Home,N/A,Union City,CA,94587,5109620086
YMCA Sunshine P/S Starbuck Site,Child Care Center,15747 Starbuck St.,Whittier,CA,90603,5629437241
Project SAFE- Pepper Drive,Child Care Center,1935 Marlinda Way,El Cajon,CA,92021,6192582369
Decker Laci Family Child Care,Family Child Care Home,N/A,San Diego,CA,92110,5047019961
"Martinez, Rowena Family Day Care Home",Family Child Care Home,N/A,Escondido,CA,92027,7608777499
Gardena Christian Academy,Child Care Center,16311 South Western Ave,Gardena,CA,90247,3105270348
Mission Valley YMCA,Child Care Center,1871 Illion St.,San Diego,CA,92110,6192983576
My Little Koalas Family Childcare,Family Child Care Home,N/A,Chula Vista,CA,91910,6194214996
The McBride Family Daycare,Family Child Care Home,N/A,Winchester,CA,92596,9518522723
Hutchison Child Development Center,Child Care Center,1055 Extension Center Dr.,Davis,CA,95616,5307523455
"Manna's Martial Arts, Inc",Child Care Center,12285 World Trade Dr. Suite B,San Diego,CA,92128,8584876470
"Rosas, Maria de Lourdes Family Child Care",Family Child Care Home,N/A,San Diego,CA,92154,6198042199
Tutor Time Child Care,Child Care Center,1000 County Square Drive,Ventura,CA,93003,8056581230
Prestige Preschool Academy,Child Care Center,1800 Eureka Road,Roseville,CA,95661,9167837700
Tamara Hauser Family Day Care,Family Child Care Home,N/A,El Cajon,CA,92020,6195931269
Oak Middle School Extended Day Care Center,Child Care Center,10821 Oak Street,Los Alamitos,CA,90720,5627994700
North Valley Family YMCA at Haskell,Child Care Center,15850 Tulsa St.,Granada Hills,CA,91344,8183683231
Helping Hands,Family Child Care Home,N/A,Temecula,CA,92592,7604737456
Mt Erie Trolley Preschool,Child Care Center,280 47th St.,San Diego,CA,92102,6192624747
Mt. Erie Academy Preschool,Child Care Center,531 S. 47th St.,San Diego,CA,92113,6192626069
Monterey Ridge Preschool,Child Care Center,17117 4S Ranch Pkwy,San Diego,CA,92127,8585212846
Sunshine Family Day Care,Family Child Care Home,N/A,Antioch,CA,94531,9252385861
Sacred Heart Academy Preschool,Child Care Center,4895 Saratoga Ave,San Diego,CA,92107,6192227252
"Zieske, Michelle Family Child Care",Family Child Care Home,N/A,Spring Valley,CA,91977,6199055526
Little Sprouts Daycare,Family Child Care Home,N/A,San Diego,CA,92114,6194151867
Immanuel Day School,Child Care Center,28355 E. Baseline,Highland,CA,92346,9098626641
"Torres, Miriam Family Childcare",Family Child Care Home,N/A,Chula Vista,CA,91913,6199053920
Leslie's Daycare,Family Child Care Home,N/A,Escondido,CA,92025,6192439479
Ratliff Day Care,Family Child Care Home,N/A,Escondido,CA,92027,7605182995
Children's Choice Learning Connection,Child Care Center,1465 E. Madison Ave.,El Cajon,CA,92019,6194424014
Tender Care Pre-School and Child Care,Family Child Care Home,N/A,San Diego,CA,92105,6192630920
Options Surround Care-Jordan,Child Care Center,10654 Jordan Road,Whittier,CA,90603,6262849935
Cook Family Child Care,Family Child Care Home,N/A,Temecula,CA,92592,9515419198
Ridge City Preschool and Daycare,Child Care Center,6866 Linda Vista Rd,San Diego,CA,92111,8582771442
Community Christian School Preschool,Child Care Center,174 South O Street,Lincoln,CA,95648,9164340516
Elena Lopez Family Child Care,Family Child Care Home,N/A,San Diego,CA,92139,6194701472
Hale Family Child Care,Family Child Care Home,N/A,Los Angeles,CA,90008,3232947925
Morris Family Child Care,Family Child Care Home,N/A,Lake Elsinore,CA,92532,9513145746
Pigtails and Snails Home Day Care,Family Child Care Home,N/A,San Diego,CA,92124,6193688212
Monrovia Preschool,Child Care Center,303 W. Colorado Blvd.,Monrovia,CA,91016,6263572838
BUSD Discovery Play School at Timber Point Elementary,Child Care Center,40 Newbury Ln.,Discovery Bay,CA,94505,9258097556
S.E.E.D @ Antelope Hills Elementary,Child Care Center,36105 Murrieta Oaks Ave.,Murrieta,CA,92562,9516961600
